time,temperature_2m (°C),relative_humidity_2m (%),rain (mm)
2019-03-25T03:00,20.0,32,0.00
2019-03-25T04:00,18.9,31,0.00
2019-03-25T05:00,17.7,33,0.00
2019-03-25T06:00,16.8,33,0.00
2019-03-25T07:00,15.9,35,0.00
2019-03-25T08:00,15.0,37,0.00
2019-03-25T09:00,13.7,36,0.00
2019-03-25T10:00,12.6,38,0.00
2019-03-25T11:00,13.6,38,0.00
2019-03-25T12:00,12.4,48,0.00
2019-03-25T13:00,11.4,62,0.00
2019-03-25T14:00,13.8,48,0.00
2019-03-25T15:00,17.1,36,0.00
2019-03-25T16:00,20.0,29,0.00
2019-03-25T17:00,23.0,22,0.00
2019-03-25T18:00,25.0,13,0.00
2019-03-25T19:00,26.2,12,0.00
2019-03-25T20:00,27.5,7,0.00
2019-03-25T21:00,28.1,6,0.00
2019-03-25T22:00,27.9,6,0.00
2019-03-25T23:00,26.6,7,0.00
2019-03-26T00:00,24.1,12,0.00
2019-03-26T01:00,21.7,15,0.00
2019-03-26T02:00,20.1,17,0.00
2019-03-26T03:00,18.6,17,0.00
2019-03-26T04:00,17.0,22,0.00
2019-03-26T05:00,15.6,24,0.00
2019-03-26T06:00,14.3,26,0.00
2019-03-26T07:00,13.3,27,0.00
2019-03-26T08:00,12.4,27,0.00
2019-03-26T09:00,11.2,37,0.00
2019-03-26T10:00,10.1,53,0.00
2019-03-26T11:00,9.1,58,0.00
2019-03-26T12:00,8.0,55,0.00
2019-03-26T13:00,8.6,52,0.00
2019-03-26T14:00,12.1,43,0.00
2019-03-26T15:00,15.5,30,0.00
2019-03-26T16:00,18.2,15,0.00
2019-03-26T17:00,20.6,11,0.00
2019-03-26T18:00,23.6,7,0.00
2019-03-26T19:00,25.5,6,0.00
2019-03-26T20:00,26.6,5,0.00
2019-03-26T21:00,26.9,5,0.00
2019-03-26T22:00,26.4,6,0.00
2019-03-26T23:00,25.4,7,0.00
2019-03-27T00:00,24.4,10,0.00
2019-03-27T01:00,21.1,14,0.00
2019-03-27T02:00,17.9,26,0.00
2019-03-27T03:00,15.1,41,0.00
2019-03-27T04:00,13.8,46,0.00
2019-03-27T05:00,13.1,49,0.00
2019-03-27T06:00,12.1,55,0.00
2019-03-27T07:00,10.9,67,0.00
2019-03-27T08:00,10.2,73,0.00
2019-03-27T09:00,9.6,75,0.00
2019-03-27T10:00,9.1,72,0.00
2019-03-27T11:00,8.6,71,0.00
2019-03-27T12:00,8.1,74,0.00
2019-03-27T13:00,7.9,75,0.00
2019-03-27T14:00,10.9,68,0.00
2019-03-27T15:00,14.0,56,0.00
2019-03-27T16:00,17.5,37,0.00
2019-03-27T17:00,20.6,19,0.00
2019-03-27T18:00,23.1,11,0.00
2019-03-27T19:00,25.8,8,0.00
2019-03-27T20:00,27.0,7,0.00
2019-03-27T21:00,27.4,7,0.00
2019-03-27T22:00,27.0,7,0.00
2019-03-27T23:00,26.2,8,0.00
2019-03-28T00:00,24.1,13,0.00
2019-03-28T01:00,21.4,19,0.00
2019-03-28T02:00,18.9,29,0.00
2019-03-28T03:00,17.0,36,0.00
2019-03-28T04:00,14.9,43,0.00
2019-03-28T05:00,13.4,58,0.00
2019-03-28T06:00,12.6,62,0.00
2019-03-28T07:00,11.6,69,0.00
2019-03-28T08:00,10.6,77,0.00
2019-03-28T09:00,9.6,81,0.00
2019-03-28T10:00,8.6,85,0.00
2019-03-28T11:00,7.7,88,0.00
2019-03-28T12:00,6.6,98,0.00
2019-03-28T13:00,6.5,98,0.00
2019-03-28T14:00,9.4,73,0.00
2019-03-28T15:00,13.1,56,0.00
2019-03-28T16:00,17.2,42,0.00
2019-03-28T17:00,20.9,27,0.00
2019-03-28T18:00,23.9,11,0.00
2019-03-28T19:00,25.6,4,0.00
2019-03-28T20:00,26.7,4,0.00
2019-03-28T21:00,27.4,5,0.00
2019-03-28T22:00,27.6,5,0.00
2019-03-28T23:00,27.2,7,0.00
2019-03-29T00:00,25.9,10,0.00
2019-03-29T01:00,22.8,24,0.00
2019-03-29T02:00,21.2,31,0.00
2019-03-29T03:00,19.5,34,0.00
2019-03-29T04:00,18.1,41,0.00
2019-03-29T05:00,16.8,50,0.00
2019-03-29T06:00,16.4,52,0.00
2019-03-29T07:00,15.4,55,0.00
2019-03-29T08:00,13.9,60,0.00
2019-03-29T09:00,13.4,65,0.00
2019-03-29T10:00,12.6,69,0.00
2019-03-29T11:00,11.8,65,0.00
2019-03-29T12:00,11.2,53,0.00
2019-03-29T13:00,10.2,64,0.00
2019-03-29T14:00,13.1,48,0.00
2019-03-29T15:00,17.1,28,0.00
2019-03-29T16:00,20.9,17,0.00
2019-03-29T17:00,24.0,14,0.00
2019-03-29T18:00,26.0,13,0.00
2019-03-29T19:00,27.1,12,0.00
2019-03-29T20:00,27.9,12,0.00
2019-03-29T21:00,28.4,11,0.00
2019-03-29T22:00,28.5,10,0.00
2019-03-29T23:00,28.6,10,0.00
2019-03-30T00:00,26.4,17,0.00
2019-03-30T01:00,22.8,26,0.00
2019-03-30T02:00,21.5,30,0.00
2019-03-30T03:00,19.9,33,0.00
2019-03-30T04:00,18.7,36,0.00
2019-03-30T05:00,17.9,38,0.00
2019-03-30T06:00,16.8,41,0.00
2019-03-30T07:00,15.9,44,0.00
2019-03-30T08:00,15.1,46,0.00
2019-03-30T09:00,13.4,51,0.00
2019-03-30T10:00,12.3,53,0.00
2019-03-30T11:00,12.0,52,0.00
2019-03-30T12:00,11.1,62,0.00
2019-03-30T13:00,11.9,58,0.00
2019-03-30T14:00,14.6,47,0.00
2019-03-30T15:00,18.6,37,0.00
2019-03-30T16:00,21.9,28,0.00
2019-03-30T17:00,24.2,22,0.00
2019-03-30T18:00,26.0,18,0.00
2019-03-30T19:00,27.5,16,0.00
2019-03-30T20:00,28.5,15,0.00
2019-03-30T21:00,29.0,14,0.00
2019-03-30T22:00,28.1,16,0.20
2019-03-30T23:00,27.0,19,0.00
2019-03-31T00:00,26.1,22,0.00
2019-03-31T01:00,24.6,25,0.00
2019-03-31T02:00,23.1,26,0.00
2019-03-31T03:00,21.8,28,0.00
2019-03-31T04:00,21.4,28,0.00
2019-03-31T05:00,18.8,33,0.00
2019-03-31T06:00,17.6,35,0.00
2019-03-31T07:00,16.5,37,0.00
2019-03-31T08:00,15.8,39,0.00
2019-03-31T09:00,15.4,40,0.00
2019-03-31T10:00,15.2,40,0.00
2019-03-31T11:00,13.8,64,0.00
2019-03-31T12:00,13.1,84,0.00
2019-03-31T13:00,12.8,87,0.00
2019-03-31T14:00,14.4,76,0.00
2019-03-31T15:00,16.6,62,0.00
2019-03-31T16:00,19.1,49,0.00
2019-03-31T17:00,21.6,39,0.00
2019-03-31T18:00,23.5,32,0.00
2019-03-31T19:00,24.5,27,0.00
2019-03-31T20:00,25.3,23,0.00
2019-03-31T21:00,25.0,22,0.00
2019-03-31T22:00,26.0,19,0.00
2019-03-31T23:00,26.2,18,0.00
2019-04-01T00:00,25.9,18,0.00
2019-04-01T01:00,23.9,20,0.00
2019-04-01T02:00,21.1,27,0.00
2019-04-01T03:00,15.8,63,0.00
2019-04-01T04:00,14.9,66,0.00
2019-04-01T05:00,14.1,68,0.00
2019-04-01T06:00,13.2,68,0.00
2019-04-01T07:00,12.9,66,0.00
2019-04-01T08:00,12.5,71,0.00
2019-04-01T09:00,12.8,64,0.00
2019-04-01T10:00,11.8,71,0.00
2019-04-01T11:00,11.0,77,0.00
2019-04-01T12:00,11.9,76,0.00
2019-04-01T13:00,12.3,74,0.00
2019-04-01T14:00,14.8,60,0.00
2019-04-01T15:00,17.4,47,0.00
2019-04-01T16:00,19.5,37,0.00
2019-04-01T17:00,21.6,31,0.00
2019-04-01T18:00,23.5,25,0.00
2019-04-01T19:00,25.4,19,0.00
2019-04-01T20:00,26.8,16,0.00
2019-04-01T21:00,26.9,16,0.00
2019-04-01T22:00,25.8,22,0.00
2019-04-01T23:00,26.0,19,0.00
2019-04-02T00:00,24.5,23,0.00
2019-04-02T01:00,23.0,24,0.00
2019-04-02T02:00,21.9,23,0.00
2019-04-02T03:00,20.7,25,0.00
2019-04-02T04:00,19.6,26,0.00
2019-04-02T05:00,18.5,28,0.00
2019-04-02T06:00,16.5,34,0.00
2019-04-02T07:00,15.8,36,0.00
2019-04-02T08:00,14.4,41,0.00
2019-04-02T09:00,13.6,44,0.00
2019-04-02T10:00,12.4,63,0.00
2019-04-02T11:00,11.4,77,0.00
2019-04-02T12:00,11.1,77,0.00
2019-04-02T13:00,11.9,65,0.00
2019-04-02T14:00,13.6,47,0.00
2019-04-02T15:00,16.9,35,0.00
2019-04-02T16:00,19.9,27,0.00
2019-04-02T17:00,22.6,20,0.00
2019-04-02T18:00,24.4,17,0.00
2019-04-02T19:00,25.5,16,0.00
2019-04-02T20:00,26.9,15,0.00
2019-04-02T21:00,27.3,14,0.00
2019-04-02T22:00,26.9,15,0.00
2019-04-02T23:00,26.0,17,0.00
2019-04-03T00:00,24.9,17,0.00
2019-04-03T01:00,23.5,21,0.00
2019-04-03T02:00,22.5,22,0.00
2019-04-03T03:00,21.4,26,0.00
2019-04-03T04:00,19.9,32,0.00
2019-04-03T05:00,18.3,34,0.00
2019-04-03T06:00,16.1,41,0.00
2019-04-03T07:00,14.9,45,0.00
2019-04-03T08:00,14.1,50,0.00
2019-04-03T09:00,13.8,51,0.00
2019-04-03T10:00,12.6,54,0.00
2019-04-03T11:00,11.6,58,0.00
2019-04-03T12:00,10.6,63,0.00
2019-04-03T13:00,10.8,61,0.00
2019-04-03T14:00,13.9,54,0.00
2019-04-03T15:00,17.6,36,0.00
2019-04-03T16:00,20.4,28,0.00
2019-04-03T17:00,22.7,24,0.00
2019-04-03T18:00,24.8,21,0.00
2019-04-03T19:00,26.9,16,0.00
2019-04-03T20:00,27.9,14,0.00
2019-04-03T21:00,26.9,17,0.00
2019-04-03T22:00,27.0,16,0.00
2019-04-03T23:00,25.1,20,0.10
2019-04-04T00:00,24.4,18,0.00
2019-04-04T01:00,22.0,25,0.00
2019-04-04T02:00,21.2,28,0.00
2019-04-04T03:00,20.3,29,0.00
2019-04-04T04:00,19.7,31,0.00
2019-04-04T05:00,18.1,35,0.00
2019-04-04T06:00,17.4,45,0.00
2019-04-04T07:00,15.9,49,0.00
2019-04-04T08:00,14.2,53,0.00
2019-04-04T09:00,13.4,55,0.00
2019-04-04T10:00,12.9,55,0.00
2019-04-04T11:00,12.1,59,0.00
2019-04-04T12:00,11.1,62,0.00
2019-04-04T13:00,11.6,63,0.00
2019-04-04T14:00,14.2,55,0.00
2019-04-04T15:00,17.1,42,0.00
2019-04-04T16:00,19.9,34,0.00
2019-04-04T17:00,21.7,28,0.00
2019-04-04T18:00,22.9,23,0.00
2019-04-04T19:00,24.3,20,0.00
2019-04-04T20:00,25.0,17,0.00
2019-04-04T21:00,25.8,16,0.00
2019-04-04T22:00,25.0,17,0.40
2019-04-04T23:00,23.1,25,0.10
2019-04-05T00:00,23.1,28,0.00
2019-04-05T01:00,21.5,30,0.00
2019-04-05T02:00,21.0,30,0.00
2019-04-05T03:00,19.3,38,0.20
2019-04-05T04:00,18.5,38,0.00
2019-04-05T05:00,17.9,46,0.00
2019-04-05T06:00,16.9,58,0.00
2019-04-05T07:00,15.9,52,0.00
2019-04-05T08:00,14.4,54,0.00
2019-04-05T09:00,13.2,59,0.00
2019-04-05T10:00,12.4,63,0.00
2019-04-05T11:00,11.8,66,0.00
2019-04-05T12:00,11.9,60,0.00
2019-04-05T13:00,11.9,63,0.00
2019-04-05T14:00,14.8,56,0.00
2019-04-05T15:00,18.2,45,0.00
2019-04-05T16:00,20.9,36,0.00
2019-04-05T17:00,23.1,28,0.00
2019-04-05T18:00,24.2,25,0.00
2019-04-05T19:00,25.4,24,0.00
2019-04-05T20:00,25.8,23,0.00
2019-04-05T21:00,25.8,22,0.00
2019-04-05T22:00,26.0,23,0.00
2019-04-05T23:00,23.7,29,0.00
2019-04-06T00:00,22.9,32,0.00
2019-04-06T01:00,19.8,39,0.00
2019-04-06T02:00,18.8,46,0.30
2019-04-06T03:00,17.8,57,0.00
2019-04-06T04:00,17.8,57,0.00
2019-04-06T05:00,17.5,59,0.00
2019-04-06T06:00,16.3,60,0.00
2019-04-06T07:00,15.3,63,0.00
2019-04-06T08:00,15.0,63,0.00
2019-04-06T09:00,13.5,73,0.00
2019-04-06T10:00,12.6,75,0.00
2019-04-06T11:00,12.2,76,0.00
2019-04-06T12:00,12.1,73,0.00
2019-04-06T13:00,12.2,67,0.00
2019-04-06T14:00,15.2,53,0.00
2019-04-06T15:00,18.1,45,0.00
2019-04-06T16:00,20.4,35,0.00
2019-04-06T17:00,22.2,31,0.00
2019-04-06T18:00,23.6,28,0.00
2019-04-06T19:00,24.1,27,0.00
2019-04-06T20:00,25.1,22,0.00
2019-04-06T21:00,25.5,20,0.00
2019-04-06T22:00,25.1,20,0.00
2019-04-06T23:00,24.1,22,0.00
2019-04-07T00:00,23.4,22,0.00
2019-04-07T01:00,22.5,23,0.00
2019-04-07T02:00,20.9,25,0.00
2019-04-07T03:00,18.7,29,0.00
2019-04-07T04:00,17.9,43,0.00
2019-04-07T05:00,17.2,35,0.00
2019-04-07T06:00,16.1,38,0.00
2019-04-07T07:00,13.9,47,0.00
2019-04-07T08:00,12.8,57,0.00
2019-04-07T09:00,11.9,59,0.00
2019-04-07T10:00,11.3,56,0.00
2019-04-07T11:00,10.8,59,0.00
2019-04-07T12:00,10.4,57,0.00
2019-04-07T13:00,11.1,52,0.00
2019-04-07T14:00,13.1,47,0.00
2019-04-07T15:00,17.1,37,0.00
2019-04-07T16:00,20.4,28,0.00
2019-04-07T17:00,22.6,23,0.00
2019-04-07T18:00,24.5,20,0.00
2019-04-07T19:00,25.9,16,0.00
2019-04-07T20:00,26.9,14,0.00
2019-04-07T21:00,25.8,18,0.00
2019-04-07T22:00,25.6,17,0.00
2019-04-07T23:00,25.5,16,0.00
2019-04-08T00:00,24.6,17,0.00
2019-04-08T01:00,22.9,18,0.00
2019-04-08T02:00,21.7,19,0.00
2019-04-08T03:00,19.8,22,0.00
2019-04-08T04:00,18.4,22,0.00
2019-04-08T05:00,16.9,27,0.00
2019-04-08T06:00,15.2,30,0.00
2019-04-08T07:00,14.9,40,0.00
2019-04-08T08:00,14.2,60,0.00
2019-04-08T09:00,13.9,75,0.00
2019-04-08T10:00,13.1,77,0.00
2019-04-08T11:00,12.4,86,0.00
2019-04-08T12:00,13.1,76,0.00
2019-04-08T13:00,13.4,78,0.00
2019-04-08T14:00,14.4,71,0.00
2019-04-08T15:00,16.6,57,0.00
2019-04-08T16:00,18.9,46,0.00
2019-04-08T17:00,20.8,33,0.00
2019-04-08T18:00,22.5,27,0.00
2019-04-08T19:00,23.9,25,0.10
2019-04-08T20:00,21.8,29,0.30
2019-04-08T21:00,23.9,24,0.00
2019-04-08T22:00,21.1,34,0.80
2019-04-08T23:00,19.7,40,0.80
2019-04-09T00:00,22.4,25,0.10
2019-04-09T01:00,16.3,64,0.20
2019-04-09T02:00,16.2,64,0.00
2019-04-09T03:00,15.4,68,0.20
2019-04-09T04:00,14.6,71,0.10
2019-04-09T05:00,13.3,75,0.70
2019-04-09T06:00,13.0,76,0.00
2019-04-09T07:00,12.6,77,0.00
2019-04-09T08:00,12.8,74,0.00
2019-04-09T09:00,12.6,76,0.00
2019-04-09T10:00,11.9,80,0.00
2019-04-09T11:00,11.6,83,0.00
2019-04-09T12:00,11.2,83,0.00
2019-04-09T13:00,11.4,81,0.00
2019-04-09T14:00,12.1,74,0.00
2019-04-09T15:00,14.2,63,0.00
2019-04-09T16:00,17.0,50,0.00
2019-04-09T17:00,19.5,39,0.10
2019-04-09T18:00,21.0,30,0.00
2019-04-09T19:00,21.5,26,0.10
2019-04-09T20:00,22.4,23,0.20
2019-04-09T21:00,23.1,20,0.00
2019-04-09T22:00,23.2,19,0.00
2019-04-09T23:00,22.7,19,0.00
2019-04-10T00:00,22.8,18,0.00
2019-04-10T01:00,21.1,21,0.00
2019-04-10T02:00,19.1,28,0.00
2019-04-10T03:00,17.7,35,0.00
2019-04-10T04:00,16.1,46,0.00
2019-04-10T05:00,14.9,51,0.00
2019-04-10T06:00,14.3,54,0.00
2019-04-10T07:00,13.1,65,0.00
2019-04-10T08:00,13.7,57,0.00
2019-04-10T09:00,12.3,65,0.00
2019-04-10T10:00,10.9,70,0.00
2019-04-10T11:00,11.4,64,0.00
2019-04-10T12:00,9.4,73,0.00
2019-04-10T13:00,10.4,67,0.00
2019-04-10T14:00,12.5,59,0.00
2019-04-10T15:00,16.5,41,0.00
2019-04-10T16:00,19.6,33,0.00
2019-04-10T17:00,21.9,24,0.00
2019-04-10T18:00,23.3,21,0.00
2019-04-10T19:00,24.8,17,0.00
2019-04-10T20:00,26.4,15,0.00
2019-04-10T21:00,27.4,13,0.00
2019-04-10T22:00,27.6,12,0.00
2019-04-10T23:00,26.4,18,0.00
2019-04-11T00:00,25.6,16,0.00
2019-04-11T01:00,22.6,27,0.00
2019-04-11T02:00,21.3,28,0.00
2019-04-11T03:00,19.9,28,0.00
2019-04-11T04:00,18.3,31,0.00
2019-04-11T05:00,16.8,34,0.00
2019-04-11T06:00,15.6,36,0.00
2019-04-11T07:00,14.4,40,0.00
2019-04-11T08:00,13.2,46,0.00
2019-04-11T09:00,12.4,48,0.00
2019-04-11T10:00,11.4,50,0.00
2019-04-11T11:00,10.8,51,0.00
2019-04-11T12:00,10.6,51,0.00
2019-04-11T13:00,10.2,53,0.00
2019-04-11T14:00,13.5,43,0.00
2019-04-11T15:00,17.6,32,0.00
2019-04-11T16:00,20.8,25,0.00
2019-04-11T17:00,22.8,21,0.00
2019-04-11T18:00,24.6,19,0.00
2019-04-11T19:00,26.4,18,0.00
2019-04-11T20:00,27.9,15,0.00
2019-04-11T21:00,28.6,14,0.00
2019-04-11T22:00,28.2,13,0.00
2019-04-11T23:00,26.9,14,0.00
2019-04-12T00:00,25.7,15,0.00
2019-04-12T01:00,23.4,18,0.00
2019-04-12T02:00,21.4,20,0.00
2019-04-12T03:00,19.0,24,0.00
2019-04-12T04:00,17.5,29,0.00
2019-04-12T05:00,16.4,37,0.00
2019-04-12T06:00,15.8,33,0.00
2019-04-12T07:00,13.1,48,0.00
2019-04-12T08:00,11.9,49,0.00
2019-04-12T09:00,11.1,53,0.00
2019-04-12T10:00,9.9,57,0.00
2019-04-12T11:00,9.1,58,0.00
2019-04-12T12:00,8.6,50,0.00
2019-04-12T13:00,9.0,48,0.00
2019-04-12T14:00,13.6,38,0.00
2019-04-12T15:00,18.6,27,0.00
2019-04-12T16:00,22.0,22,0.00
2019-04-12T17:00,25.4,12,0.00
2019-04-12T18:00,26.9,9,0.00
2019-04-12T19:00,27.5,8,0.00
2019-04-12T20:00,27.5,9,0.00
2019-04-12T21:00,27.5,9,0.00
2019-04-12T22:00,27.1,10,0.00
2019-04-12T23:00,26.0,12,0.00
2019-04-13T00:00,24.2,17,0.00
2019-04-13T01:00,21.9,18,0.00
2019-04-13T02:00,20.2,19,0.00
2019-04-13T03:00,18.9,20,0.00
2019-04-13T04:00,17.7,21,0.00
2019-04-13T05:00,16.3,24,0.00
2019-04-13T06:00,15.2,26,0.00
2019-04-13T07:00,14.2,29,0.00
2019-04-13T08:00,13.2,30,0.00
2019-04-13T09:00,12.2,31,0.00
2019-04-13T10:00,10.9,33,0.00
2019-04-13T11:00,9.6,37,0.00
2019-04-13T12:00,9.2,37,0.00
2019-04-13T13:00,8.2,36,0.00
2019-04-13T14:00,12.8,27,0.00
2019-04-13T15:00,16.5,20,0.00
2019-04-13T16:00,20.2,12,0.00
2019-04-13T17:00,23.4,8,0.00
2019-04-13T18:00,25.5,7,0.00
2019-04-13T19:00,27.2,5,0.00
2019-04-13T20:00,28.0,5,0.00
2019-04-13T21:00,28.5,5,0.00
2019-04-13T22:00,28.3,5,0.00
2019-04-13T23:00,27.5,5,0.00
2019-04-14T00:00,26.1,4,0.00
2019-04-14T01:00,24.0,4,0.00
2019-04-14T02:00,21.5,10,0.00
2019-04-14T03:00,18.9,14,0.00
2019-04-14T04:00,17.2,16,0.00
2019-04-14T05:00,16.0,18,0.00
2019-04-14T06:00,15.6,19,0.00
2019-04-14T07:00,15.2,18,0.00
2019-04-14T08:00,13.8,19,0.00
2019-04-14T09:00,14.2,17,0.00
2019-04-14T10:00,13.8,19,0.00
2019-04-14T11:00,10.9,29,0.00
2019-04-14T12:00,9.8,33,0.00
2019-04-14T13:00,10.9,30,0.00
2019-04-14T14:00,14.1,52,0.00
2019-04-14T15:00,15.9,54,0.00
2019-04-14T16:00,18.1,42,0.00
2019-04-14T17:00,20.0,35,0.00
2019-04-14T18:00,22.4,27,0.00
2019-04-14T19:00,24.8,20,0.00
2019-04-14T20:00,26.5,17,0.00
2019-04-14T21:00,27.9,13,0.00
2019-04-14T22:00,28.0,12,0.00
2019-04-14T23:00,27.1,11,0.00
2019-04-15T00:00,26.4,16,0.00
2019-04-15T01:00,22.0,32,0.00
2019-04-15T02:00,17.8,48,0.00
2019-04-15T03:00,16.8,51,0.00
2019-04-15T04:00,14.4,61,0.00
2019-04-15T05:00,13.2,65,0.00
2019-04-15T06:00,12.3,68,0.00
2019-04-15T07:00,11.7,72,0.00
2019-04-15T08:00,11.3,74,0.00
2019-04-15T09:00,11.0,75,0.00
2019-04-15T10:00,10.6,75,0.00
2019-04-15T11:00,10.1,80,0.00
2019-04-15T12:00,9.8,80,0.00
2019-04-15T13:00,10.3,76,0.00
2019-04-15T14:00,11.9,68,0.00
2019-04-15T15:00,14.9,56,0.00
2019-04-15T16:00,19.0,39,0.00
2019-04-15T17:00,22.9,25,0.00
2019-04-15T18:00,25.4,19,0.00
2019-04-15T19:00,27.1,16,0.00
2019-04-15T20:00,28.3,15,0.00
2019-04-15T21:00,28.6,16,0.00
2019-04-15T22:00,27.7,18,0.00
2019-04-15T23:00,27.5,17,0.00
2019-04-16T00:00,26.6,19,0.00
2019-04-16T01:00,24.3,26,0.00
2019-04-16T02:00,22.8,30,0.00
2019-04-16T03:00,21.6,30,0.00
2019-04-16T04:00,20.6,32,0.00
2019-04-16T05:00,18.9,41,0.00
2019-04-16T06:00,18.1,52,0.00
2019-04-16T07:00,16.4,59,0.00
2019-04-16T08:00,15.1,56,0.00
2019-04-16T09:00,14.1,56,0.00
2019-04-16T10:00,13.4,58,0.00
2019-04-16T11:00,12.8,64,0.00
2019-04-16T12:00,11.8,69,0.00
2019-04-16T13:00,12.4,65,0.00
2019-04-16T14:00,15.5,50,0.00
2019-04-16T15:00,18.9,39,0.00
2019-04-16T16:00,21.9,28,0.00
2019-04-16T17:00,24.4,22,0.00
2019-04-16T18:00,26.5,18,0.00
2019-04-16T19:00,28.0,16,0.00
2019-04-16T20:00,29.0,15,0.00
2019-04-16T21:00,29.7,14,0.00
2019-04-16T22:00,29.8,14,0.00
2019-04-16T23:00,28.2,18,0.00
2019-04-17T00:00,28.1,16,0.00
2019-04-17T01:00,25.0,23,0.00
2019-04-17T02:00,23.1,29,0.00
2019-04-17T03:00,22.0,32,0.00
2019-04-17T04:00,20.9,35,0.00
2019-04-17T05:00,19.6,36,0.00
2019-04-17T06:00,17.8,42,0.00
2019-04-17T07:00,16.5,44,0.00
2019-04-17T08:00,15.6,48,0.00
2019-04-17T09:00,15.4,48,0.00
2019-04-17T10:00,14.1,49,0.00
2019-04-17T11:00,13.6,47,0.00
2019-04-17T12:00,12.6,51,0.00
2019-04-17T13:00,13.6,47,0.00
2019-04-17T14:00,16.9,37,0.00
2019-04-17T15:00,20.4,28,0.00
2019-04-17T16:00,23.0,24,0.00
2019-04-17T17:00,25.0,22,0.00
2019-04-17T18:00,26.8,20,0.00
2019-04-17T19:00,27.9,18,0.00
2019-04-17T20:00,28.4,16,0.00
2019-04-17T21:00,29.0,15,0.00
2019-04-17T22:00,29.0,15,0.00
2019-04-17T23:00,28.0,16,0.00
2019-04-18T00:00,28.0,17,0.00
2019-04-18T01:00,25.1,24,0.00
2019-04-18T02:00,23.2,27,0.00
2019-04-18T03:00,21.9,30,0.00
2019-04-18T04:00,20.9,33,0.00
2019-04-18T05:00,19.8,35,0.00
2019-04-18T06:00,18.8,38,0.00
2019-04-18T07:00,17.0,44,0.00
2019-04-18T08:00,15.6,44,0.00
2019-04-18T09:00,14.6,46,0.00
2019-04-18T10:00,13.6,52,0.00
2019-04-18T11:00,13.0,52,0.00
2019-04-18T12:00,12.6,52,0.00
2019-04-18T13:00,13.6,44,0.00
2019-04-18T14:00,17.1,36,0.00
2019-04-18T15:00,21.0,27,0.00
2019-04-18T16:00,23.9,21,0.00
2019-04-18T17:00,26.1,15,0.00
2019-04-18T18:00,28.0,10,0.00
2019-04-18T19:00,29.2,8,0.00
2019-04-18T20:00,30.0,8,0.00
2019-04-18T21:00,31.6,7,0.00
2019-04-18T22:00,31.7,8,0.00
2019-04-18T23:00,29.1,9,0.00
2019-04-19T00:00,29.2,11,0.00
2019-04-19T01:00,27.5,12,0.00
2019-04-19T02:00,23.0,33,0.00
2019-04-19T03:00,21.5,45,0.10
2019-04-19T04:00,19.5,61,0.00
2019-04-19T05:00,18.8,66,0.00
2019-04-19T06:00,16.9,72,0.00
2019-04-19T07:00,15.2,70,0.00
2019-04-19T08:00,13.7,70,0.00
2019-04-19T09:00,12.7,59,0.00
2019-04-19T10:00,11.9,40,0.00
2019-04-19T11:00,11.4,41,0.00
2019-04-19T12:00,12.2,45,0.00
2019-04-19T13:00,12.1,42,0.00
2019-04-19T14:00,13.2,43,0.00
2019-04-19T15:00,14.9,42,0.00
2019-04-19T16:00,17.0,38,0.00
2019-04-19T17:00,19.0,34,0.00
2019-04-19T18:00,21.6,30,0.00
2019-04-19T19:00,23.5,27,0.00
2019-04-19T20:00,24.4,25,0.00
2019-04-19T21:00,24.2,25,0.00
2019-04-19T22:00,23.3,27,0.00
2019-04-19T23:00,23.4,27,0.00
2019-04-20T00:00,22.5,31,0.00
2019-04-20T01:00,20.6,35,0.00
2019-04-20T02:00,18.2,38,0.00
2019-04-20T03:00,16.8,39,0.00
2019-04-20T04:00,15.7,40,0.00
2019-04-20T05:00,14.8,40,0.00
2019-04-20T06:00,14.1,41,0.00
2019-04-20T07:00,13.8,45,0.00
2019-04-20T08:00,13.4,48,0.00
2019-04-20T09:00,12.8,50,0.00
2019-04-20T10:00,12.1,58,0.00
2019-04-20T11:00,11.6,57,0.00
2019-04-20T12:00,10.9,60,0.00
2019-04-20T13:00,10.9,61,0.00
2019-04-20T14:00,12.2,54,0.00
2019-04-20T15:00,14.8,48,0.00
2019-04-20T16:00,18.2,41,0.00
2019-04-20T17:00,21.4,34,0.00
2019-04-20T18:00,24.4,27,0.00
2019-04-20T19:00,26.2,20,0.00
2019-04-20T20:00,27.2,18,0.00
2019-04-20T21:00,27.0,17,0.00
2019-04-20T22:00,27.1,15,0.00
2019-04-20T23:00,27.5,13,0.00
2019-04-21T00:00,26.4,12,0.00
2019-04-21T01:00,24.0,21,0.00
2019-04-21T02:00,21.5,35,0.00
2019-04-21T03:00,20.3,38,0.00
2019-04-21T04:00,19.4,38,0.00
2019-04-21T05:00,18.4,37,0.00
2019-04-21T06:00,17.2,40,0.00
2019-04-21T07:00,16.6,41,0.00
2019-04-21T08:00,16.6,41,0.00
2019-04-21T09:00,14.5,49,0.00
2019-04-21T10:00,13.1,59,0.00
2019-04-21T11:00,11.9,64,0.00
2019-04-21T12:00,10.9,72,0.00
2019-04-21T13:00,11.4,66,0.00
2019-04-21T14:00,15.9,47,0.00
2019-04-21T15:00,19.6,34,0.00
2019-04-21T16:00,22.1,32,0.00
2019-04-21T17:00,24.4,26,0.00
2019-04-21T18:00,26.2,21,0.00
2019-04-21T19:00,27.8,17,0.00
